timestamp,x,y,speed_kmh,acceleration,throttle,brake,steering,gear,lap
24.4876,-26.5312,4.6728,102.061,0.0,0.0,0.0,1.311,4,1
24.5403,-25.0518,4.3733,101.478,0.0,0.0,0.029,1.596,4,1
24.5931,-23.5644,3.6829,102.07,0.0,0.013,0.017,1.111,4,1
24.6458,-22.2665,3.4288,103.14,0.0,0.009,0.0,1.35,4,1
24.6986,-20.7578,3.0585,100.983,0.0,0.027,0.01,1.675,4,1
24.7513,-19.1851,2.337,100.435,0.0,0.0,0.002,1.081,4,1
24.8041,-17.939,2.0105,103.048,0.0,0.017,0.0,1.209,4,1
24.8568,-16.3991,1.8553,102.38,0.0,0.0,0.0,1.09,4,1
24.9096,-14.8801,1.4602,101.398,0.0,0.0,0.0,0.772,4,1
24.9623,-13.4385,1.2637,102.675,0.0,0.0,0.0,1.496,4,1
25.0151,-11.9215,0.9641,101.99,0.0,0.0,0.013,1.588,4,1
25.0679,-10.3748,0.6576,103.473,0.0,0.031,0.0,1.438,4,1
25.1206,-9.0458,0.3988,103.326,0.0,0.028,0.0,0.724,4,1
25.1734,-7.4006,0.3631,102.868,0.0,0.0,0.0,1.614,4,1
25.2261,-5.9847,0.1791,103.116,0.0,0.0,0.039,1.28,4,1
25.2789,-4.5131,0.2076,102.54,0.0,0.023,0.014,1.214,4,1
25.3316,-3.0563,0.1182,101.056,0.0,0.016,0.004,1.004,4,1
25.3844,-1.578,0.0659,103.304,0.0,0.006,0.018,1.21,4,1
25.4371,-0.0398,0.0715,102.472,0.0,0.0,0.0,1.44,4,1
25.9371,-0.1426,0.0563,214.89,0.0,0.0,0.0,0.355,6,2
25.9538,1.0335,-0.0463,215.927,0.0,0.02,0.0,-0.046,6,2
25.9705,1.8681,0.0244,216.317,0.0,0.0,0.027,0.083,6,2
25.9871,2.8782,0.0975,215.069,0.0,0.0,0.025,0.285,6,2
26.0038,4.05,-0.1067,215.481,0.0,0.0,0.0,-0.08,6,2
26.0205,5.0278,0.042,213.909,0.0,0.0,0.0,-0.201,6,2
26.0371,6.0392,-0.0358,219.688,0.0,0.0,0.0,-0.029,6,2
26.0538,6.9278,0.0231,215.437,0.0,0.005,0.0,0.046,6,2
26.0705,8.0429,0.0437,217.016,0.0,0.0,0.0,-0.293,6,2
26.0871,9.0282,0.0773,217.284,0.0,0.002,0.017,0.23,6,2
26.1038,9.976,-0.1664,215.279,0.0,0.0,0.008,0.242,6,2
26.1205,10.8973,0.1195,217.119,0.0,0.003,0.0,-0.469,6,2
26.1371,11.8694,-0.0415,217.376,0.0,0.0,0.015,0.061,6,2
26.1538,12.959,-0.027,215.88,0.0,0.0,0.046,-0.175,6,2
26.1705,13.973,-0.1298,215.137,0.0,0.0,0.023,0.584,6,2
26.1871,14.9989,0.212,213.937,0.0,0.0,0.031,0.173,6,2
26.2038,15.9968,-0.1048,216.509,0.0,0.0,0.027,0.169,6,2
26.2205,16.8752,0.0817,213.808,0.0,0.004,0.0,0.005,6,2
26.2371,17.9761,-0.0743,217.065,0.0,0.017,0.0,-0.322,6,2
26.2538,19.0637,0.0644,215.5,0.0,0.0,0.001,0.185,6,2
26.2705,20.0162,0.1444,213.034,0.0,0.038,0.0,-0.201,6,2
26.2871,20.8886,0.0427,216.87,0.0,0.0,0.028,0.009,6,2
26.3038,21.9428,0.1008,213.948,0.0,0.0,0.0,-0.115,6,2
26.3205,23.0935,-0.2084,215.42,0.0,0.0,0.004,-0.119,6,2
26.3371,23.934,0.1252,213.559,0.0,0.017,0.0,0.048,6,2
26.3538,25.0461,-0.0219,215.987,0.0,0.0,0.0,-0.063,6,2
26.3705,25.9185,0.1281,212.921,0.0,0.008,0.004,0.269,6,2
26.3871,27.0437,0.0432,217.628,0.0,0.0,0.0,-0.377,6,2
26.4038,27.9422,-0.0,215.478,0.0,0.018,0.013,0.906,6,2
26.4205,28.9271,0.0109,214.518,0.0,0.025,0.0,-0.139,6,2
26.4371,30.0527,0.0402,218.545,0.0,0.017,0.014,0.082,6,2
26.4538,30.9824,0.0549,215.569,0.0,0.0,0.0,-0.028,6,2
26.4705,31.9318,0.0785,218.981,0.0,0.0,0.0,0.197,6,2
26.4871,32.8344,-0.0055,212.935,0.0,0.0,0.0,-0.146,6,2
26.5038,34.0576,0.0083,217.647,0.0,0.0,0.012,0.601,6,2
26.5205,34.9554,0.0701,218.766,0.0,0.003,0.0,0.347,6,2
26.5371,36.01,-0.0102,217.546,0.0,0.0,0.0,-0.471,6,2
26.5538,37.0411,-0.0866,216.142,0.0,0.007,0.0,-0.002,6,2
26.5705,38.0944,-0.1258,214.486,0.0,0.0,0.009,0.358,6,2
26.5871,38.9026,0.0146,215.404,0.0,0.038,0.032,-0.147,6,2
26.6038,40.0261,0.1279,216.519,0.0,0.0,0.0,0.494,6,2
26.6205,41.0333,0.098,215.73,0.0,0.0,0.038,0.32,6,2
26.6371,41.956,-0.0058,217.444,0.0,0.0,0.0,-0.254,6,2
26.6538,42.8212,0.1402,214.562,0.0,0.009,0.0,-0.224,6,2
26.6705,43.9908,0.0605,216.651,0.0,0.023,0.0,-0.137,6,2
26.6871,45.0091,-0.0487,217.371,0.0,0.0,0.002,0.396,6,2
26.7038,45.8744,0.0124,216.229,0.0,0.029,0.018,0.16,6,2
26.7205,46.9725,0.0115,215.178,0.0,0.027,0.0,0.289,6,2
26.7371,47.9339,-0.1098,215.478,0.0,0.027,0.015,-0.134,6,2
26.7538,49.014,0.0498,215.731,0.0,0.0,0.002,-0.232,6,2
26.7705,50.0246,0.0209,218.813,0.0,0.0,0.0,-0.179,6,2
26.7871,50.9944,-0.162,215.446,0.0,0.0,0.0,0.754,6,2
26.8038,52.1865,-0.0142,215.173,0.0,0.0,0.0,0.008,6,2
26.8205,52.9409,-0.0957,218.023,0.0,0.019,0.0,-0.152,6,2
26.8371,54.0336,-0.0218,215.344,0.0,0.0,0.006,-0.249,6,2
26.8538,54.9038,0.0065,216.52,0.0,0.034,0.0,-0.006,6,2
26.8705,56.1387,0.1439,215.238,0.0,0.0,0.0,-0.202,6,2
26.8871,57.0829,0.032,218.989,0.0,0.0,0.0,-0.16,6,2
26.9038,57.9437,0.1002,217.448,0.0,0.0,0.038,-0.027,6,2
26.9205,58.9522,0.063,217.815,0.0,0.0,0.023,0.17,6,2
26.9371,60.0124,-0.1243,213.226,0.0,0.0,0.0,0.329,6,2
26.9538,61.0955,-0.0343,218.9,0.0,0.0,0.018,-0.319,6,2
26.9705,62.0964,-0.0859,216.329,0.0,0.0,0.0,0.487,6,2
26.9871,62.9434,0.0748,215.741,0.0,0.0,0.029,0.481,6,2
27.0038,63.8359,0.0081,216.389,0.0,0.033,0.0,0.084,6,2
27.0205,64.9998,-0.0794,213.402,0.0,0.031,0.037,-0.017,6,2
27.0371,66.0962,-0.0204,217.485,0.0,0.003,0.023,0.0,6,2
27.0538,66.9996,0.0746,215.779,0.0,0.0,0.0,0.233,6,2
27.0705,68.0867,0.078,212.602,0.0,0.0,0.009,-0.133,6,2
27.0871,69.0456,-0.0621,215.179,0.0,0.02,0.0,-0.078,6,2
27.1038,69.8821,-0.0514,215.006,0.0,0.015,0.007,0.128,6,2
27.1205,71.0575,-0.0643,217.113,0.0,0.012,0.0,-0.096,6,2
27.1371,72.022,0.0192,217.304,-8.6966,0.0,0.744,-0.27,6,2
27.1538,73.0146,-0.0137,215.486,-10.8073,0.0,0.926,0.787,6,2
27.1705,74.0041,-0.0735,210.327,-10.8074,0.0,0.908,0.553,6,2
27.1873,74.9574,-0.054,213.702,-10.8075,0.0,0.94,0.38,6,2
27.2042,75.9462,0.049,213.569,-10.8076,0.0,0.878,-0.058,6,2
27.221,77.0614,0.0589,212.234,-10.8077,0.0,0.927,-0.322,6,2
27.238,78.0611,-0.0751,211.283,-10.8078,0.0,0.902,0.55,6,2
27.255,78.8346,-0.0341,211.918,-10.8079,0.0,0.888,-0.216,6,2
27.272,80.0315,0.004,210.511,-10.808,0.0,0.875,0.101,6,2
27.2891,80.9649,-0.105,207.977,-10.8081,0.0,0.927,0.477,6,2
27.3063,81.9384,-0.0579,208.052,-10.8082,0.0,0.911,0.129,6,2
27.3235,83.0812,0.0128,208.692,-10.8083,0.0,0.9,0.038,6,2
27.3407,84.1487,-0.0412,208.871,-10.8085,0.0,0.903,-0.012,6,2
27.3581,84.9018,-0.108,204.564,-10.8086,0.0,0.911,-0.215,6,2
27.3754,85.9322,-0.0096,205.316,-10.8087,0.0,0.892,-0.313,6,2
27.3929,87.0029,0.0125,205.066,-10.8088,0.0,0.926,-0.628,6,2
27.4103,87.9748,0.1505,206.178,-10.8089,0.0,0.9,0.2,6,2
27.4279,88.9071,0.1715,206.609,-10.809,0.0,0.917,-0.327,6,2
27.4455,90.0817,0.0628,206.384,-10.8092,0.0,0.913,0.462,6,2
27.4632,91.0095,0.0691,204.272,-10.8093,0.0,0.904,-0.261,6,2
27.4809,91.9294,-0.0908,206.894,-10.8094,0.0,0.9,0.526,6,2
27.4987,92.8748,-0.0922,199.013,-10.8095,0.0,0.89,0.509,6,2
27.5165,94.1142,0.1033,200.097,-10.8097,0.0,0.889,0.004,6,2
27.5344,94.9479,0.0046,198.225,-10.8098,0.0,0.904,-0.484,6,2
27.5524,96.1155,-0.1775,200.244,-10.8099,0.0,0.89,-0.192,6,2
27.5704,97.0399,-0.0916,197.313,-10.8101,0.0,0.901,0.223,6,2
27.5885,97.9385,0.0163,198.749,-10.8102,0.0,0.886,-0.373,6,2
27.6067,98.9211,0.0557,196.697,-10.8103,0.0,0.917,-0.564,6,2
27.6249,99.9976,0.0812,193.676,-10.8105,0.0,0.884,0.091,6,2
27.6432,100.8514,-0.089,195.455,-10.8106,0.0,0.899,-0.055,6,2
27.6616,101.9872,-0.0477,194.28,-10.8108,0.0,0.871,0.124,6,2
27.68,102.9772,-0.0033,196.233,-10.8109,0.0,0.888,0.257,6,2
27.6985,104.1688,0.0886,194.866,-10.8111,0.0,0.905,-0.099,6,2
27.717,105.0455,-0.1688,193.302,-10.8112,0.0,0.904,-0.052,6,2
27.7357,106.0866,-0.0418,193.441,-10.8114,0.0,0.885,0.438,6,2
27.7544,106.9752,-0.0302,193.902,-10.8115,0.0,0.888,0.002,6,2
27.7731,107.8672,0.1611,192.379,-10.8117,0.0,0.915,0.606,6,2
27.792,108.9951,-0.0246,190.785,-10.8118,0.0,0.891,0.22,6,2
27.8109,110.1387,0.0074,187.342,-10.812,0.0,0.885,0.015,6,2
27.8299,111.0472,-0.0745,190.874,-10.8122,0.0,0.883,0.324,6,2
27.8489,112.0512,0.0342,189.306,-10.8123,0.0,0.956,0.089,6,2
27.8681,112.992,-0.0056,191.184,-10.8125,0.0,0.901,-0.3,6,2
27.8873,114.1659,-0.1222,185.077,-10.8127,0.0,0.901,-0.166,6,2
27.9066,115.0679,-0.1832,184.653,-10.8128,0.0,0.918,0.499,6,2
27.926,115.9561,0.0647,184.087,-10.813,0.0,0.875,0.101,6,2
27.9454,116.9437,-0.0376,184.159,-10.8132,0.0,0.898,-0.191,6,2
27.9649,117.9764,0.0088,183.358,-10.8134,0.0,0.893,-0.307,6,2
27.9845,118.9308,-0.0575,182.756,-10.8136,0.0,0.932,-0.029,6,2
28.0042,120.0836,-0.0432,180.314,-10.8138,0.0,0.891,-0.312,6,2
28.024,121.1548,0.0395,181.655,-10.814,0.0,0.933,0.268,6,2
28.0439,122.0146,-0.0132,179.946,-10.8142,0.0,0.903,0.139,5,2
28.0638,123.0497,-0.0469,177.75,-10.8144,0.0,0.899,0.24,5,2
28.0838,124.0372,-0.0036,180.193,-10.8146,0.0,0.927,-0.183,6,2
28.104,124.9898,-0.0732,178.188,-10.8148,0.0,0.903,-0.142,5,2
28.1242,125.8255,0.0661,179.373,-10.815,0.0,0.902,0.216,5,2
28.1445,126.8078,-0.0141,175.984,-10.8152,0.0,0.912,0.226,5,2
28.1648,127.9332,-0.0992,174.574,-10.8154,0.0,0.928,-0.247,5,2
28.1853,129.0255,0.2028,175.948,-10.8156,0.0,0.886,0.541,5,2
28.2059,130.1476,0.007,172.964,-10.8159,0.0,0.902,-0.167,5,2
28.2266,131.0557,-0.0911,174.488,-10.8161,0.0,0.946,-0.839,5,2
28.2473,131.9411,-0.0374,171.673,-10.8163,0.0,0.924,0.531,5,2
28.2682,132.9498,-0.0271,171.008,-10.8166,0.0,0.934,-0.109,5,2
28.2891,133.886,-0.089,172.303,-10.8168,0.0,0.894,0.232,5,2
28.3102,135.0341,-0.1333,170.226,-10.8171,0.0,0.891,-0.541,5,2
28.3313,135.9727,-0.0578,170.175,-10.8173,0.0,0.925,0.331,5,2
28.3526,136.9839,-0.0146,170.459,-10.8176,0.0,0.94,-0.024,5,2
28.374,138.0186,0.0402,169.501,-10.8178,0.0,0.883,0.057,5,2
28.3954,138.9581,-0.063,168.867,-10.8181,0.0,0.914,0.373,5,2
28.417,139.9064,-0.0515,166.214,-10.8184,0.0,0.922,-0.334,5,2
28.4387,140.9819,0.0207,167.477,-10.8187,0.0,0.945,-0.445,5,2
28.4605,142.0172,0.1,163.575,-10.819,0.0,0.873,0.04,5,2
28.4824,143.0511,0.0309,162.28,-10.8192,0.0,0.902,0.212,5,2
28.5044,143.9916,0.0721,164.21,-10.8195,0.0,0.872,-0.231,5,2
28.5266,145.0862,-0.1239,161.347,-10.8199,0.0,0.928,-0.092,5,2
28.5489,145.9782,-0.0473,160.76,-10.8202,0.0,0.901,-0.085,5,2
28.5712,146.9353,0.1324,157.601,-10.8205,0.0,0.915,0.574,5,2
28.5937,148.025,0.0828,158.141,-10.8208,0.0,0.879,-0.637,5,2
28.6164,149.0062,0.0513,157.839,-10.8211,0.0,0.882,-0.119,5,2
28.6391,150.1341,0.0861,156.167,-10.8215,0.0,0.933,-0.545,5,2
28.662,151.0996,0.063,156.963,-10.8218,0.0,0.887,-0.818,5,2
28.685,152.1041,0.074,155.249,-10.8222,0.0,0.903,-0.442,5,2
28.7082,152.9595,0.0858,153.974,-10.8226,0.0,0.898,0.39,5,2
28.7314,153.78,0.049,154.469,-10.8229,0.0,0.897,-0.052,5,2
28.7549,155.0742,-0.0571,153.641,-10.8233,0.0,0.878,-0.522,5,2
28.7784,156.007,0.0736,152.235,-10.8237,0.0,0.887,0.25,5,2
28.8021,157.1232,-0.0879,151.928,-10.8241,0.0,0.876,0.605,5,2
28.826,157.8851,0.0179,152.963,-10.8245,0.0,0.912,-0.116,5,2
28.8499,159.0548,-0.0876,151.56,-10.8249,0.0,0.919,-0.183,5,2
28.8741,160.0668,-0.0387,148.958,-10.8254,0.0,0.892,0.279,5,2
28.8984,160.9582,0.0065,147.06,-10.8258,0.0,0.863,0.112,5,2
28.9228,162.1042,0.1085,146.351,-10.8263,0.0,0.905,0.147,5,2
28.9474,163.0183,-0.0059,144.799,-10.8267,0.0,0.881,-0.064,5,2
28.9722,163.7952,-0.1049,146.53,-10.8272,0.0,0.91,0.092,5,2
28.9972,164.9498,-0.0653,144.598,-10.8277,0.0,0.858,0.259,5,2
29.0223,166.0188,-0.05,142.54,-10.8282,0.0,0.909,-0.6,5,2
29.0475,167.084,-0.1625,141.815,-10.8287,0.0,0.896,0.075,5,2
29.073,167.8578,0.019,138.238,-10.8293,0.0,0.895,0.711,5,2
29.0986,168.9385,0.0403,142.021,-10.8298,0.0,0.917,0.374,5,2
29.1245,169.9997,-0.0558,137.321,-10.8304,0.0,0.925,-0.078,5,2
29.1505,170.9745,-0.1331,135.792,-10.831,0.0,0.881,0.129,5,2
29.1767,171.9572,0.0216,136.51,-10.8316,0.0,0.916,0.061,5,2
29.2031,172.9509,0.0618,135.32,-10.8322,0.0,0.88,0.006,5,2
29.2297,174.0178,0.1026,135.884,-10.8328,0.0,0.885,0.168,5,2
29.2565,174.9635,0.1456,133.335,-10.8335,0.0,0.895,0.348,5,2
29.2835,175.9371,-0.0546,134.173,-10.8342,0.0,0.929,0.121,5,2
29.3107,177.0174,-0.1526,130.015,-10.8349,0.0,0.933,-0.206,5,2
29.3381,177.928,-0.0115,130.151,-10.8356,0.0,0.901,-0.085,5,2
29.3658,179.0113,0.0604,129.708,-10.8363,0.0,0.923,0.198,4,2
29.3937,180.0375,0.0861,128.891,-10.8371,0.0,0.923,0.06,4,2
29.4219,180.9231,0.0321,126.437,-10.8379,0.0,0.923,-0.061,4,2
29.4503,181.8998,0.0446,126.419,-10.8387,0.0,0.917,0.112,4,2
29.4789,182.9941,-0.0183,126.267,-10.8396,0.0,0.903,0.627,4,2
29.5078,183.9643,-0.0827,124.109,-10.8405,0.0,0.898,-0.304,4,2
29.5369,185.0779,-0.0057,121.903,-10.8414,0.0,0.881,0.045,4,2
29.5664,186.0008,-0.0645,121.885,-10.8424,0.0,0.917,0.232,4,2
29.5961,186.8549,-0.0367,123.024,-10.8434,0.0,0.89,-0.451,4,2
29.6261,188.1405,-0.0277,118.04,-10.8444,0.0,0.895,-0.6,4,2
29.6564,188.9187,-0.126,117.449,-10.8455,0.0,0.903,-0.013,4,2
29.687,190.0478,0.1158,118.106,-10.8466,0.0,0.878,-0.28,4,2
29.7179,191.1028,-0.0031,114.759,-10.8478,0.0,0.881,0.023,4,2
29.7491,192.075,0.1841,115.494,-10.849,0.0,0.911,-0.018,4,2
29.7807,192.8297,-0.1125,113.605,-10.8503,0.0,0.953,-0.17,4,2
29.8126,194.0069,0.1323,110.757,-10.8516,0.0,0.9,0.147,4,2
29.8449,195.0727,-0.108,109.272,-10.853,0.0,0.949,-0.087,4,2
29.8775,195.9274,0.0562,109.363,-10.8545,0.0,0.916,0.045,4,2
29.9105,196.9375,0.0424,108.021,-10.856,0.0,0.901,-0.015,4,2
29.9439,197.9269,-0.0748,107.897,-10.8576,0.0,0.919,0.165,4,2
29.9778,198.9242,-0.1142,105.485,-10.8593,0.0,0.9,-0.044,4,2
30.012,199.9477,-0.0944,104.892,-10.8969,0.0,0.906,0.156,4,2
30.0642,201.3406,0.1471,102.846,0.0,0.009,0.0,1.209,4,2
30.117,203.0665,0.0065,102.9,0.0,0.0,0.0,1.936,4,2
30.1697,204.4819,0.2909,102.077,0.0,0.0,0.0,1.377,4,2
30.2225,205.9985,0.1952,101.231,0.0,0.0,0.0,1.485,4,2
30.2752,207.5102,0.555,101.66,0.0,0.012,0.0,1.513,4,2
30.328,209.0005,0.6983,103.37,0.0,0.0,0.0,1.589,4,2
30.3808,210.2886,0.7559,102.504,0.0,0.011,0.0,1.318,4,2
30.4335,211.9851,1.0045,102.544,0.0,0.0,0.0,0.728,4,2
30.4863,213.3373,1.2389,102.87,0.0,0.02,0.01,1.104,4,2
30.539,214.9172,1.6074,103.189,0.0,0.0,0.0,1.33,4,2
30.5918,216.2615,1.8607,102.091,0.0,0.014,0.0,0.778,4,2
30.6445,217.7937,2.1916,102.538,0.0,0.02,0.0,0.723,4,2
30.6973,219.3971,2.6579,103.994,0.0,0.0,0.011,1.22,4,2
30.75,220.754,3.0056,102.186,0.0,0.0,0.01,1.388,4,2
30.8028,222.0799,3.5064,102.757,0.0,0.008,0.02,1.662,4,2
30.8555,223.6402,3.6401,102.549,0.0,0.007,0.004,1.448,4,2
30.9083,225.1197,4.2761,101.01,0.0,0.0,0.024,1.255,4,2
30.961,226.5515,4.8408,103.633,0.0,0.0,0.027,0.891,4,2
31.0138,227.7719,5.4629,101.924,0.0,0.0,0.0,1.371,4,2
31.0665,229.1135,5.9568,102.023,0.0,0.0,0.0,1.425,4,2
31.1193,230.6118,6.6406,101.671,0.0,0.009,0.011,0.887,4,2
31.172,231.9263,7.4597,102.621,0.0,0.015,0.0,1.486,4,2
31.2248,233.2648,7.7122,103.376,0.0,0.016,0.0,0.987,4,2
31.2775,234.6708,8.4667,101.88,0.0,0.0,0.0,1.002,4,2
31.3303,235.9649,9.2473,102.839,0.0,0.0,0.0,1.195,4,2
31.383,237.3075,9.9559,102.107,0.0,0.0,0.0,1.18,4,2
31.4358,238.542,10.7685,101.759,0.0,0.0,0.022,1.246,4,2
31.4886,239.7819,11.4466,103.883,0.0,0.028,0.021,1.218,4,2
31.5413,241.1297,12.2638,101.44,0.0,0.0,0.0,1.154,4,2
31.5941,242.4058,13.166,102.435,0.0,0.0,0.0,1.241,4,2
31.6468,243.7725,13.9402,101.354,0.0,0.0,0.0,1.726,4,2
31.6996,244.7335,14.7196,101.42,0.0,0.0,0.026,0.912,4,2
31.7523,246.077,15.6694,103.129,0.0,0.0,0.0,1.865,4,2
31.8051,247.1958,16.7504,103.44,0.0,0.018,0.0,1.323,4,2
31.8578,248.5248,17.5282,102.161,0.0,0.014,0.0,1.279,4,2
31.9106,249.4623,18.5809,102.31,0.0,0.0,0.008,1.278,4,2
31.9633,250.5355,19.6397,103.652,0.0,0.038,0.013,1.187,4,2
32.0161,251.7651,20.5134,101.361,0.0,0.0,0.004,0.922,4,2
32.0688,252.9613,21.6087,103.981,0.0,0.0,0.0,1.308,4,2
32.1216,254.0112,22.888,102.786,0.0,0.018,0.0,1.29,4,2
32.1743,254.7598,23.789,102.801,0.0,0.011,0.0,1.357,4,2
32.2271,255.8851,24.9011,101.197,0.0,0.0,0.019,0.866,4,2
32.2798,256.7424,26.0835,103.504,0.0,0.027,0.0,1.245,4,2
32.3326,257.9204,27.2377,102.959,0.0,0.003,0.002,1.98,4,2
32.3853,258.8282,28.4344,102.867,0.0,0.022,0.0,1.492,4,2
32.4381,259.8603,29.5691,102.823,0.0,0.001,0.007,0.903,4,2
32.4908,260.5757,30.7529,101.598,0.0,0.0,0.03,0.871,4,2
32.5436,261.4872,32.0279,103.109,0.0,0.017,0.0,1.055,4,2
32.5964,262.3685,33.2343,102.646,0.0,0.0,0.0,1.342,4,2
32.6491,263.0668,34.671,102.109,0.0,0.0,0.0,1.184,4,2
32.7019,263.9811,35.8471,104.033,0.0,0.0,0.0,1.136,4,2
32.7546,264.8055,37.1385,102.728,0.0,0.0,0.0,1.455,4,2
32.8074,265.3485,38.4684,103.072,0.0,0.01,0.017,0.951,4,2
32.8601,266.1766,39.6722,100.929,0.0,0.0,0.0,0.923,4,2
32.9129,266.7513,41.0228,102.463,0.0,0.0,0.0,1.204,4,2
32.9656,267.4501,42.2992,103.298,0.0,0.003,0.002,1.311,4,2
33.0184,268.1806,43.7711,101.312,0.0,0.017,0.017,1.057,4,2
33.0711,268.89,45.1245,102.19,0.0,0.0,0.0,1.664,4,2
33.1239,269.3152,46.5206,102.79,0.0,0.008,0.0,0.849,4,2
33.1766,270.0288,47.7939,101.783,0.0,0.0,0.0,0.786,4,2
33.2294,270.5058,49.2645,103.633,0.0,0.0,0.0,1.255,4,2
33.2821,270.8943,50.6562,103.326,0.0,0.014,0.019,1.052,4,2
33.3349,271.4109,52.2051,103.347,0.0,0.0,0.0,1.177,4,2
33.3876,272.0049,53.4606,101.759,0.0,0.036,0.027,1.073,4,2
33.4404,272.2559,54.9025,101.949,0.0,0.017,0.0,0.864,4,2
33.4931,272.5964,56.5694,103.456,0.0,0.0,0.021,1.034,4,2
33.5459,272.9701,57.8632,103.521,0.0,0.0,0.0,1.441,4,2
33.5987,273.2893,59.3095,103.393,0.0,0.0,0.021,1.423,4,2
33.6514,273.5923,60.7465,102.223,0.0,0.011,0.026,1.241,4,2
33.7042,273.8515,62.4376,103.967,0.0,0.009,0.0,1.092,4,2
33.7569,274.1893,63.8423,103.203,0.0,0.0,0.0,0.886,4,2
33.8097,274.4231,65.3683,102.223,0.0,0.022,0.014,1.52,4,2
33.8624,274.5018,66.7322,101.879,0.0,0.02,0.0,0.989,4,2
33.9152,274.8115,68.0969,101.203,0.0,0.012,0.01,1.67,4,2
33.9679,274.6721,69.8289,102.933,0.0,0.0,0.0,1.71,4,2
34.0207,274.7931,71.2874,102.228,0.0,0.034,0.049,0.994,4,2
34.0734,274.898,72.654,103.347,0.0,0.002,0.0,0.894,4,2
34.1262,275.0383,74.2334,102.304,0.0,0.0,0.0,1.521,4,2
34.1789,274.9541,75.7986,101.338,0.0,0.0,0.0,1.114,4,2
34.2317,274.9517,77.2882,102.695,0.0,0.0,0.0,1.653,4,2
34.2844,274.9968,78.7365,102.888,0.0,0.008,0.0,1.28,4,2
34.3372,274.9163,80.1777,101.312,0.0,0.0,0.0,1.102,4,2
34.3899,274.7954,81.7107,102.534,0.0,0.0,0.0,1.297,4,2
34.4427,274.6651,83.3263,102.034,0.0,0.0,0.017,1.457,4,2
34.4954,274.3222,84.6989,101.872,0.0,0.0,0.0,0.779,4,2
34.5482,274.1639,86.2298,102.541,0.0,0.0,0.028,1.227,4,2
34.6009,273.8381,87.8082,102.307,0.0,0.0,0.011,1.044,4,2
34.6537,273.5467,89.2174,103.01,0.0,0.0,0.012,0.991,4,2
34.7065,273.1951,90.5953,103.869,0.0,0.0,0.0,0.739,4,2
34.7592,273.012,92.0139,102.868,0.0,0.042,0.0,1.095,4,2
34.812,272.851,93.6689,103.235,0.0,0.0,0.0,0.885,4,2
34.8647,272.3586,94.9796,104.686,0.0,0.0,0.032,1.258,4,2
34.9175,271.8008,96.4457,102.085,0.0,0.0,0.002,1.249,4,2
34.9702,271.4646,97.7928,102.007,0.0,0.007,0.0,0.935,4,2
35.023,271.0428,99.2761,103.364,0.0,0.0,0.0,0.745,4,2
35.0757,270.5294,100.7464,100.945,0.0,0.0,0.024,1.297,4,2
35.1285,269.9634,102.1812,101.555,0.0,0.0,0.0,1.241,4,2
35.1812,269.3198,103.6022,102.407,0.0,0.0,0.011,1.004,4,2
35.234,268.7455,104.9004,103.083,0.0,0.0,0.03,0.96,4,2
35.2867,268.1092,106.2004,103.129,0.0,0.069,0.002,1.89,4,2
35.3395,267.564,107.4722,101.852,0.0,0.0,0.0,1.31,4,2
35.3922,266.957,108.9332,102.198,0.0,0.009,0.0,1.311,4,2
35.445,266.2061,110.2843,102.477,0.0,0.0,0.0,0.975,4,2
35.4977,265.3333,111.6563,102.1,0.0,0.013,0.006,1.438,4,2
35.5505,264.6978,112.8344,102.044,0.0,0.007,0.015,1.671,4,2
35.6032,263.9224,114.375,103.153,0.0,0.008,0.0,1.408,4,2
35.656,263.1589,115.504,103.301,0.0,0.0,0.045,1.183,4,2
35.7087,262.219,116.6193,102.54,0.0,0.0,0.0,0.883,4,2
35.7615,261.3488,117.9442,102.103,0.0,0.0,0.0,1.072,4,2
35.8143,260.702,119.1315,101.504,0.0,0.0,0.0,1.448,4,2
35.867,259.8458,120.4108,103.291,0.0,0.0,0.022,1.866,4,2
35.9198,258.8164,121.6559,102.621,0.0,0.009,0.018,0.688,4,2
35.9725,257.7062,122.7745,102.341,0.0,0.0,0.003,0.894,4,2
36.0253,256.8347,123.8578,102.523,0.0,0.014,0.02,1.329,4,2
36.078,255.7889,125.0279,101.751,0.0,0.011,0.01,1.294,4,2
36.1308,254.6538,126.0262,101.904,0.0,0.008,0.0,0.656,4,2
36.1835,253.8043,127.2023,102.945,0.0,0.013,0.0,1.094,4,2
36.2363,252.7037,128.3114,103.241,0.0,0.008,0.0,1.056,4,2
36.289,251.7296,129.3995,102.919,0.0,0.025,0.001,0.407,4,2
36.3418,250.6001,130.4227,101.189,0.0,0.014,0.011,0.834,4,2
36.3945,249.5034,131.3187,103.798,0.0,0.0,0.034,1.187,4,2
36.4473,248.4085,132.3609,103.26,0.0,0.031,0.005,1.624,4,2
36.5,247.3226,133.2302,102.1,0.0,0.0,0.0,0.75,4,2
36.5528,246.0246,134.2253,101.845,0.0,0.0,0.02,1.162,4,2
36.6055,244.819,135.036,103.707,0.0,0.0,0.0,0.917,4,2
36.6583,243.757,136.1121,104.208,0.0,0.017,0.0,0.72,4,2
36.711,242.4208,136.8635,102.664,0.0,0.014,0.004,1.032,4,2
36.7638,240.992,137.7213,102.035,0.0,0.0,0.0,0.968,4,2
